word,count,0: Economic,1: Capacity and Resources,2: Morality,3: Fairness and Equality,"4: Legality, Constitutionality, Jurisdiction",5: Policy Prescription and Evaluation,6: Crime and Punishment,7: Security and Defense,8: Health and Safety,9: Quality of Life,10: Cultural Identity,11: Public Sentiment,12: Political,13: External Regulation and Reputation,14: Other
higher,1073,0.27682537,0.03469422,0.10658512,-0.06030454,-0.23794459,-0.24935696,-0.05556656,0.1863028,-0.07603325,-0.08328129,-0.059890002,0.06533965,-0.05269085,-0.26888806,-0.2020563
lost,1072,-0.27603996,-0.0023494877,-0.055479143,0.064605944,-0.009294338,-0.12272975,-0.13182957,-0.052462813,0.12382293,0.32857668,-0.3167464,0.18796366,-0.09258117,-0.21648847,-0.19012418
common,1071,-0.14030682,-0.3648166,-0.26592064,-0.11807128,-0.013340917,-0.001175253,-0.014393513,-0.093107715,0.29549545,-0.083231054,-0.093814254,-0.11676222,-0.28068823,-0.014126222,-0.042982917
politician,1068,-0.21231306,-0.34282365,0.17624004,-0.13846065,-0.15669326,-0.029784724,0.077298835,0.22492893,-0.07842525,-0.412496,0.15991457,0.036979597,0.28540826,0.20924906,-0.1878701
ask,1067,-0.12897994,-0.32658917,0.09199277,0.10747479,-0.1468461,-0.019054627,0.18319175,-0.507579,0.25113234,0.03881299,-0.05012859,-0.1437545,-0.054937713,-0.2716377,0.1281856
together,1064,-0.39725554,0.010267927,0.15516493,-0.15846096,-0.17817293,-0.33957383,-0.17951801,-0.4220337,-0.0106955245,0.17225087,0.00048297,-0.07434942,0.10946111,0.2017209,-0.21612684
living,1063,-0.06217391,-0.022921933,-0.0668972,0.03646215,-0.08931169,-0.102485105,-0.1683169,-0.0073266663,-0.29947844,0.3784206,0.11834135,-0.0967103,-0.352429,0.0693949,-0.1300981
rise,1061,0.32685503,-0.1082641,0.35822544,-0.080692165,-0.24857503,-0.2703839,0.13607928,0.11680025,0.15007941,-0.23207974,-0.03446539,-0.5044701,0.07465501,0.3596107,-0.19866131
gop,1057,0.03970388,-0.48265937,0.12928887,-0.4059276,-0.34802732,-0.5430498,0.21048391,-0.117786236,-0.05657174,-0.6457662,-0.60121727,-0.43571505,0.4441177,-1.0377618,-0.19927
form,1053,0.15652125,-0.05876722,-0.09867165,-0.3100506,0.13652822,-0.06765455,-0.17116416,-0.13017322,0.22589716,-0.2825294,0.07434225,-0.28012553,-0.047682375,0.037048187,-0.02691256
massacre,1053,0.16000727,-0.0056000883,-0.06910462,-0.6774872,-0.37815768,-0.109736696,0.16736674,-0.06052395,-0.025980018,0.25199717,-0.20623213,-0.019921482,0.12533447,0.03946854,-0.14846334
degree,1051,-0.20946172,-0.14191353,-0.38626316,-0.5532069,-0.24835667,0.018200057,-0.53906006,-0.4903165,-0.1853996,0.26893428,0.05789232,-0.21743104,-0.054582775,0.12847023,-0.20648417
m,1051,-0.2843852,-0.08708775,0.03157185,0.10882855,-0.105679736,-0.15828413,-0.03344172,0.0283365,-0.23081827,0.0045607504,0.19094318,-0.36804044,0.0030791808,-0.4821776,-0.2389469
role,1046,-0.1225574,0.18068519,0.062164042,-0.15911853,-0.0020248636,-0.20826212,-0.03365033,-0.08402924,-0.46754235,-0.297902,0.1860071,-0.16686745,-0.035134565,-0.5172369,0.042679507
card,1046,-0.13257311,-0.0026607949,0.062331505,-0.011246056,0.22031173,0.04696741,0.19100289,-0.2767188,-0.48212254,0.014592574,-0.32057136,-0.20773223,0.025935568,-0.26658776,-0.059563167
politics,1045,-0.5231094,-0.5375014,0.23799783,-0.45584214,-0.225463,-0.04769974,0.14960077,0.19070701,0.16646661,-0.6573257,0.17523788,-0.16871537,0.14340526,-0.34076965,0.041737333
gave,1044,0.2522417,-0.61784774,0.14024031,-0.026575506,0.16653372,-0.25945273,-0.19381402,0.08182071,0.023375455,0.3185312,-0.2188947,-0.11210299,0.08827817,-0.35439268,-0.18189724
magazine,1043,0.17290695,-0.021681404,-0.1598395,-0.39400724,-0.034098443,0.01748538,-0.03136477,0.16444583,-0.50793153,0.052183934,0.22638382,0.046691056,0.0022546886,-0.51872325,-0.14330862
leading,1042,0.0065179435,-0.084961906,-0.29862157,-0.26856154,-0.18122233,-0.02869391,-0.24944292,0.19666539,-0.020517183,-0.08661059,-0.13311954,0.16829327,0.003574921,0.052565627,-0.007933531
finding,1040,-0.29153284,0.37951714,-0.5457249,0.19232316,0.09708723,-0.17755245,0.11927148,-0.3404895,0.18070719,-0.025730452,-0.098634176,0.11733793,-0.026506554,-0.7187918,-0.19927152
application,1039,-0.035191763,0.43097648,-0.22371586,-0.023188425,0.09669025,-0.023650896,-0.13630258,-0.35672456,-0.4139528,-0.025042668,0.12369559,-0.3012274,-0.4515867,-0.50750214,-0.2605773
researcher,1038,-0.1912191,0.1906908,-0.21821743,-0.32588553,-0.5232762,-0.39527708,-0.10302353,-0.24666056,-0.038927905,-0.12963183,-0.030915625,-0.574582,-0.22566526,-0.4418667,-0.21492466
lethal,1036,-0.5332919,-0.12367205,0.044272702,-0.44316307,-0.04158338,-0.035534006,-0.3548594,0.30858853,0.34307957,0.29831156,0.10936976,0.13554132,-0.3557199,0.07374546,-0.17043002
per,1035,0.06295993,-0.11925532,-0.1586245,-0.32040226,-0.115323715,-0.051006064,-0.24190803,-0.14855716,-0.07723126,-0.23884606,0.19199194,0.26441228,-0.24959318,0.06916302,-0.119961396
return,1034,0.15756816,-0.24457309,-0.06841809,-0.39997128,0.15731035,0.038493786,-0.09841275,-0.47474965,-0.2878646,-0.21954356,-0.27005887,-0.19429387,0.20020431,-0.23367193,-0.31792688
j,1033,0.032763958,0.12173235,0.13639574,-0.34927797,-0.09624696,0.08841944,0.0858873,-0.40147018,-0.097636186,0.13695455,-0.16426481,0.24821219,-0.19845185,-0.3186071,-0.21784702
significant,1032,-0.20854537,-0.40446234,-0.18926223,-0.07639615,-0.026767075,0.2816598,0.14049493,0.097674824,-0.00082535495,0.17278427,0.059514828,-0.18544035,-0.17090085,-0.041966274,-0.13780096
push,1032,0.123253286,0.00019688786,-0.051693544,-0.27103356,-0.10437866,-0.17097169,0.100810066,0.055404697,-0.039665636,-0.26438975,-0.30611962,0.28918236,0.18744586,0.43960434,-0.1254259
naturalization,1031,-0.80237323,-0.030459175,-1.0837175,-0.2312128,0.31834245,-0.18032072,0.29677096,0.12906064,-0.36368716,-0.24060072,-0.16913514,-0.19952679,-0.004477789,-0.8836311,-0.081325546
obamas,1030,-0.13784142,-0.45277444,-0.26783285,-0.008411361,0.18826437,-0.020739667,-0.6503415,-0.034997765,-0.1222793,0.020988027,-0.3979447,-0.17122169,0.19380076,0.008944725,-0.12602259
william,1029,-0.06687142,-0.22063874,0.037782904,0.07064638,0.17935836,-0.14472705,-0.087065175,-0.24103509,-0.21259938,0.14340426,-0.08074273,-0.21163763,0.13074777,0.01271279,-0.2601296
pennsylvania,1028,-0.15678115,0.25205663,0.1757151,0.03493789,-0.12183758,-0.10695127,-0.2831438,-0.22045372,0.055701017,0.26265278,-0.047051225,0.09333967,-0.018365463,0.3602569,-0.10550979
capitol,1028,0.16860779,-0.4953704,-0.021872131,0.31171396,-0.24582559,-0.054426678,0.00195776,-0.5007744,-0.06674885,-0.14387204,0.035558507,0.26949617,0.053754963,-0.51877964,-0.13354667
third,1025,0.104921356,0.047644246,-0.051524844,-0.08608241,-0.10842275,0.11452249,0.16243583,-0.38072664,0.07376489,-0.21160534,-0.12552714,0.08020158,0.015627796,-0.45738024,-0.23379941
sea,1024,-0.24776025,0.029283011,0.14357644,-0.16785787,-0.07450945,-0.03236439,-0.40985575,0.16337457,0.18866111,-0.014477466,-0.4191583,-0.258228,-0.018763755,-0.20796473,-0.224042
editor,1024,-0.31174406,-0.20692354,0.14794692,-0.23461561,-0.14230613,0.03842891,-0.46883258,-0.4095145,-0.24336913,-0.16736837,-0.20325784,-0.3801517,-0.25026065,-0.6387261,-0.43462577
refugee,1024,-0.5584092,0.008134857,-0.1729619,-0.068298206,0.15120737,0.014562219,-0.21412534,-0.113623075,0.31243104,0.20254287,0.0027272864,-0.60498095,-0.4098384,-0.043439113,-0.2846644
subject,1023,-0.076173514,-0.14215541,-0.117559284,0.06851598,-0.10581762,0.025244005,0.19183308,-0.21891095,-0.22327393,-0.25900698,0.42009658,-0.2873006,-0.15400396,0.273242,-0.18109292
turned,1021,-0.19261947,0.29879504,-0.4676394,0.18478528,0.0983215,-0.12097441,-0.2793778,-0.07382204,-0.066950984,0.108412094,0.19801983,-0.027478121,-0.015116508,-0.12930125,-0.07363717
sept,1021,-0.03648822,-0.009026404,-0.12451742,-0.42678192,-0.12304455,-0.18523805,-0.110704705,0.36850965,-0.06962166,0.22375077,-0.3122192,-0.14283606,-0.23889546,-0.13976224,-0.12340755
semiautomatic,1021,0.00049299304,-0.025299074,-0.41457257,0.18188508,-0.042709917,0.04011079,0.18569526,-0.24853061,-0.13996372,-0.24100393,0.19467396,0.376568,-0.031010516,0.19066852,-0.13772097
increased,1020,0.17519157,0.16214181,-0.2632742,-0.059535585,-0.11579193,-0.31887326,-0.04609218,0.35899845,-0.040144257,0.19444114,-0.08321298,-0.55607706,0.0645748,-0.21941957,0.054671664
belief,1020,-0.0009495895,-0.1766864,-0.10439312,0.3276278,-0.28629845,-0.091568165,-0.06981336,-0.40826473,0.2441329,0.13909973,-0.08009984,-0.003783686,0.24054916,-0.13086179,-0.17109469
answer,1019,-0.062352974,0.4290515,-0.17769927,0.09814897,-0.045188244,0.1997326,0.057507094,-0.057848543,-0.19999282,-0.07987062,0.04476179,0.01715165,-0.16554198,-0.5609208,-0.22460769
anything,1017,0.07502999,-0.01823339,0.30799288,-0.4532683,0.11577486,0.047103424,-0.123518206,-0.034541827,-0.40445918,0.48680767,-0.0365977,-0.046814315,-0.024724264,-0.031732425,-0.07097874
bureau,1017,-0.2750649,-0.28946513,-0.59172857,-0.22722888,-0.014371045,-0.076675795,0.17303579,0.015311907,-0.5215167,-0.4488729,0.27644363,-0.40058288,0.1310999,-0.009613173,-0.018922538
either,1013,-0.08523142,-0.21548177,0.06838484,-0.025508527,-0.03916044,0.16095084,0.05641134,-0.033241775,-0.27741793,-0.041378982,-0.042831857,-0.10856739,0.10573073,-0.84511477,-0.18890893
room,1013,-0.06572756,-0.14303526,-0.14311431,-0.028936539,-0.30089995,0.1446237,-0.104703546,-0.14986579,-0.09643634,0.12162272,0.065753736,-0.34201565,0.053089466,-0.3499727,-0.24555722
denied,1013,0.0548188,-0.4259523,-0.45718077,0.39345655,0.06737442,-0.1742311,0.13971055,0.070775844,-0.022666737,-0.088857695,-0.28384036,-0.34121558,-0.053997837,0.05224952,-0.2317617
dc,1011,-0.2775516,-0.48889145,0.10871932,-0.14992149,-0.009948308,0.1245789,0.123724066,0.17664011,-0.39917627,0.012398648,0.0668634,0.23275301,-0.096334465,-0.4173283,0.02985161
movement,1009,-0.05322674,-0.30133766,0.0225394,0.1969233,-0.25333223,-0.07599428,-0.29392633,0.5648034,-0.62547284,-0.57119226,0.016702149,0.35378203,-0.15870717,-0.049478747,-0.17472363
race,1009,0.05432568,-0.030826988,0.028399372,0.8276785,-0.41472694,-0.31765231,-0.5814886,-0.6387896,-0.275177,-0.08244464,-0.2777184,-0.26492542,0.2879444,-0.15051043,-0.17299616
grant,1008,0.26358142,-0.2837364,-0.6148178,-0.009941763,0.49503338,-0.07061615,-0.13032684,0.14434744,-0.19428837,-0.18550034,-0.015476555,0.07611807,-0.013058982,0.08224814,-0.20465088
especially,1007,0.08902391,-0.10454313,-0.41791746,0.01838686,-0.30856466,-0.008128921,-0.09969732,0.33758375,-0.052073237,0.1446281,-0.15978973,0.052535143,-0.011168878,-0.56949663,-0.05115536
raise,1007,0.14801519,-0.2332789,0.0017517582,-0.02201452,0.053713035,-0.07909488,-0.15076792,-0.32910934,-0.18232869,-0.62801665,0.1441079,0.15349664,0.2480282,-0.42015156,-0.16219744
probably,1005,-0.24613373,0.24227272,0.06066821,0.11126105,0.34913924,-0.06998897,-0.07857705,-0.14736322,-0.2559299,0.024959099,0.20148364,-0.1450002,-0.33611313,-0.4742747,-0.16767474
amount,1004,0.030315017,0.26124665,-0.4984958,-0.20363069,-0.010862356,-0.18305759,-0.015246443,-0.31210542,-0.13874385,-0.07277105,-0.2914579,0.3532873,0.05731374,-0.3554854,-0.0043848883
professor,1004,-0.112670965,-0.119782485,0.19287206,0.028072007,-0.02545172,0.108185716,-0.25636297,0.30842388,0.015291516,-0.07884602,0.12914482,-0.07167816,-0.265111,0.004483603,-0.19974904
front,1004,0.039070398,0.13972887,-0.053444177,-0.042760186,-0.33241296,-0.03795438,-0.13653547,-0.13558638,-0.32243776,0.09667073,-0.0811097,0.15475258,-0.09381654,-0.21244234,-0.29268795
philip,1004,-0.008525321,-0.44644287,-0.120675184,-0.1174669,0.040036142,-0.22286385,-0.22693865,0.2717732,-0.4943274,0.46601778,-0.11934855,-0.29915833,-0.07432713,-0.18125781,-0.14422761
speech,1004,-0.19720522,0.074314505,0.1419975,0.25509822,0.2704796,-0.32566303,-0.12137433,-0.3065238,-0.5323172,-0.41895837,-0.08974176,-0.20813808,0.10183654,0.14781435,-0.17573208
attention,1003,-0.11147918,-0.21213494,0.0019606121,-0.010973066,-0.115137175,-0.040534265,0.18823576,-0.5231815,0.020976387,-0.16521299,-0.060504768,-0.09203995,0.21766618,0.23323116,-0.17743744
religious,1001,-0.1573584,-0.32261115,1.0347679,-0.13058265,-0.1273758,0.06676522,-0.19785438,-0.103964746,0.048403483,-0.6489832,-0.5990564,-0.4797158,-0.37241745,-0.51739305,-0.181945
morris,1001,0.26554638,-0.02241735,0.09794924,-0.0700491,-0.1358595,0.0013938728,-0.048804723,-0.58872116,0.14635986,-0.40554208,0.1753742,-0.56001544,0.07612724,-0.14976859,-0.13602135
article,1000,-0.42539042,-0.2412172,-0.046828505,0.35344848,-0.039301857,0.06889095,0.05470856,-0.4259363,0.3073006,-0.14679667,0.07743384,0.009621632,-0.2764584,-0.29484075,-0.34625757
demand,998,0.2819344,0.15882549,-0.40128055,-0.29290646,0.071576335,-0.18809763,-0.18498245,-0.12568761,-0.26963022,-0.34141928,-0.13836573,0.28416032,-0.16596293,-0.24876943,0.0127223
lower,998,-0.03217312,-0.4621312,0.16191003,0.12077792,-0.18619849,-0.19697675,0.26884484,0.1837161,0.06145483,-0.14211562,0.12202725,-0.3638733,0.015875254,-0.33798528,-0.0112298895
hear,998,-0.3494802,-0.39973912,-0.030879052,0.19215515,-0.08551772,-0.11670125,-0.4014039,-0.4516211,-0.28259358,-0.10170476,0.09711998,-0.3995915,0.354593,-0.18218476,-0.22911218
heart,998,-0.30178526,-0.21966311,0.32180357,-0.16400659,0.007679774,-0.268694,-0.23359276,-0.32583836,0.3117032,-0.03146746,-0.23732889,-0.10852356,0.051945202,-0.4036659,-0.2238464
injection,998,-0.22887415,0.36240852,-0.30230492,0.0049804556,0.029042123,-0.06200544,0.53409964,-0.40562287,-0.107822455,-0.22760455,-0.41662803,-0.57294464,0.17268947,-0.32331303,-0.20367563
relationship,995,-0.34103885,-0.17650747,-0.015104451,-0.09849184,0.144923,-0.019857405,0.25900668,0.12822163,-0.31391743,0.18138528,-0.14744589,-0.20639363,-0.1980236,0.2782085,-0.20231435
summer,993,0.37282985,0.13377462,-0.3559807,-0.526899,-0.29553208,-0.23117734,0.032481495,-0.44692752,-0.039064642,0.1715404,-0.06360805,-0.42897484,-0.11911784,-0.2863308,-0.23285657
course,991,-0.2526186,-0.09416995,0.078775376,0.14236493,-0.118259594,0.13508882,-0.270913,0.30793512,-0.17416728,-0.02494059,0.0059662666,-0.318676,-0.050403394,-0.116992354,-0.23555829
richard,991,0.19058591,0.3052462,0.4739901,0.09757526,-0.012959142,-0.26568645,-0.12663506,-0.4821369,-0.009578174,-0.44765925,0.3949392,-0.29143533,0.0033039332,-0.23637123,-0.22035164
bad,991,-0.017097969,-0.3447841,0.057118077,0.07019506,-0.15260538,-0.10399643,0.103946805,0.11630484,0.3266223,0.2250779,0.08157416,-0.11437881,-0.103945315,0.1118361,0.010396106
simply,984,-0.13251598,0.11560988,-0.21027637,0.040665966,-0.11287392,0.19625974,-0.33953413,0.06869898,0.18521547,0.18540682,0.031649802,-0.067097835,-0.025523912,-0.26638204,-0.16500145
armed,984,-0.23443256,-0.80942756,0.01139799,-0.23610963,0.16268702,0.051879328,0.14331706,0.3114588,0.2541791,-0.64835197,-0.17682257,-0.08983408,-0.23344538,0.25997308,-0.19441287
natural,982,-0.36642575,0.17900337,0.02223599,-0.3003856,-0.1940969,0.035847355,-0.43660688,-0.058769334,0.14144398,-0.2324575,-0.16893192,0.12209596,-0.41591245,-0.44081336,-0.16803865
jail,982,-0.34729156,0.10304455,0.070106745,0.17750216,-0.053338323,-0.12327496,0.4564303,-0.19219716,-0.28238377,-0.1681977,-0.20111105,0.13977464,-0.34406647,0.06472713,-0.19611175
paper,980,-0.36833072,0.23636435,-0.5002249,0.07019526,0.12681825,-0.11702786,0.11634335,0.3522488,0.11232877,-0.17783661,-0.055853885,-0.18211783,-0.32001683,-0.24053948,-0.051414523
budget,978,0.55708957,-0.29688868,0.078116946,0.26734662,-0.4054114,-0.09163548,-0.10152524,-0.24268484,0.14259651,0.14541252,-0.32957423,-0.23383358,-0.15937124,-0.1919369,-0.12782009
freedom,977,-0.16724604,0.09563541,-0.28033802,0.38363296,0.1330174,-0.084630504,-0.025755934,-0.15158373,-0.06839002,0.14713283,0.08872692,0.061091825,-0.06557661,0.007643488,-0.22680007
dangerous,975,-0.2229349,-0.37597618,-0.14011213,0.27110404,-0.13877548,-0.024987351,-0.31074944,0.41904563,0.6097,-0.22187065,-0.56981844,-0.1655681,0.20311786,0.20014992,-0.17664401
vice,975,0.17223047,0.14450674,-0.32989237,-0.03278051,-0.07397114,-0.104105584,0.28000003,-0.21557002,0.124542534,-0.5434401,0.095999256,0.020495025,0.07801706,-1.0098325,0.042342186
considered,971,-0.026937924,0.13923214,-0.56486976,0.18256518,0.20941046,-0.22867826,0.0062777027,0.4184664,0.13507946,-0.053426072,-0.06723444,-0.16703841,0.04417453,-0.37526643,-0.13917963
technology,969,0.13393506,-0.020577002,-0.115897626,0.101837225,-0.3485843,-0.071884386,-0.18010603,0.33734608,0.43233162,-0.7762384,-0.19809456,-0.27007416,0.030114846,-0.10079875,-0.002013352
century,967,-0.20825541,0.092599034,-0.16518176,-0.40855846,-0.27190882,-0.12268348,-0.6640746,-0.35941562,-0.26529288,0.038804505,0.4169121,0.047774807,-0.29755193,-0.025117613,-0.21578662
hill,965,-0.014186147,-0.24155456,-0.040864687,-0.46446234,0.0025381779,-0.24828051,0.105319396,0.19062333,-0.1479456,0.11176727,-0.067165606,-0.14511566,0.27722946,-0.20262723,-0.14763291
witness,965,0.22660692,0.084432885,0.10854853,0.045507584,-0.024751732,-0.095538355,-0.017027814,-0.15707248,0.17273965,-0.027582806,-0.28939986,-0.235606,-0.08199732,-0.09078975,-0.15795927
showed,964,-0.33340716,-0.4205566,-0.15959018,-0.15537015,-0.14714925,-0.3141233,0.1343739,-0.0176213,0.6176759,-0.27976236,0.13638157,0.0026409246,-0.0717144,0.15493739,-0.20469475
hispanic,962,-0.32420415,-0.3587253,-0.03030399,0.18631949,-0.14130346,-0.17249155,-0.24351163,-0.19654216,-0.3747215,0.08589084,0.18050253,0.05664667,0.18495354,-0.26980272,0.3801426
annual,961,0.03773884,0.19136742,-0.13908881,-0.51215196,-1.0407137,-0.17690068,-0.39218485,-0.17349891,-0.04393449,0.07612801,0.54156,0.085208476,-0.100157805,0.06388993,-0.20635685
opportunity,961,0.07674502,0.26141542,-0.3486179,0.3172301,-0.14714609,-0.021344088,-0.36426702,0.2188794,-0.11703378,0.13004544,0.1602515,-0.8510376,-0.07008443,0.04538744,-0.21983069
calling,961,0.22240776,-0.14486074,-0.13363703,0.3397472,-0.13079882,-0.074488364,-0.021767048,-0.18897621,0.07308515,-0.47976252,0.061571896,0.15286186,-0.026904754,0.28636894,-0.17077917
oil,959,0.015280522,-0.18624955,0.058922708,-0.07293907,0.025155729,0.1003878,-0.19255617,-0.026628353,-0.08433888,-0.31344247,-0.040886782,0.11094316,0.09188382,0.13948342,0.001671407
in,958,0.071936086,0.066901684,-0.3591706,-0.24068153,-0.05213166,0.15781114,-0.02160374,-0.09460222,-0.15893042,-0.5928807,-0.37294522,-0.03493677,0.084820226,-0.7450889,0.19432291
refused,956,-0.18992853,-0.29654923,-0.06641777,-0.46471205,0.29226166,-0.581335,0.3366163,-0.32357243,0.18088336,-0.24499336,-0.29944766,-0.24265254,0.067023806,-0.3276933,-0.016527155
violent,956,0.08656733,-0.7973041,-0.12126598,-0.1941987,-0.10610966,0.014182899,0.3368422,0.19746359,0.074141316,-0.39253372,0.32683238,-0.12537284,-0.13555254,-0.024939628,-0.1313834
seems,955,-0.19393855,-0.008164204,-0.002716516,0.12637839,0.019492801,-0.029835928,0.18229066,-0.20320399,0.09790716,-0.008649261,-0.16761814,0.049628537,-0.026673181,0.0067941304,-0.24847086
supported,954,0.13047284,-0.19028234,0.51129186,-0.3522668,-0.21861216,-0.42753825,-0.6289401,-0.13655654,0.033002056,-0.051870957,-0.11279487,0.2375381,0.29971412,-0.6449426,0.09965129
institute,953,-0.11552951,0.19035701,0.22042885,0.32958892,0.014448048,-0.12485775,0.0062669646,0.21423022,0.10066496,-0.23715149,-0.1742067,0.05419093,-0.26895082,-0.22722073,-0.16649601
carrying,953,-0.22053991,0.14254963,0.53376055,-0.07003679,-0.0028456897,-0.11333714,-0.046366755,0.3402782,0.16680598,-0.48491278,-0.0019082212,0.15485148,-0.21913159,-0.0007572499,-0.12673981
investigation,951,-0.40879717,-0.7028852,-0.09926957,0.30338937,-0.019116595,-0.027523441,0.22788711,0.09745255,-0.09833993,-0.45505172,-0.20469028,-0.3721271,-0.13404994,-0.010206835,-0.21636324
buyer,951,0.33243707,0.52347016,-0.46664235,-0.55303943,-0.10207424,-0.025067778,0.13804863,0.33479944,0.23396978,-0.3313208,-0.38559613,-0.27498773,-0.2641177,-0.57475716,-0.13637425
heard,951,-0.23500845,-0.17988904,0.1374832,-0.100918174,0.02505854,0.035861876,-0.41093358,-0.48953757,0.16253166,0.06382159,0.2562869,0.12249743,-0.10072726,0.6870426,-0.20688969
island,950,-0.06905683,0.07085134,-0.28548306,-0.4934234,0.12329753,-0.42109975,0.06696109,0.124010235,-0.22052126,-0.18474498,0.07063976,-0.37414983,-0.0048251357,0.10797668,-0.2523422
ownership,950,0.01492466,-0.29075834,0.0930182,-0.29255825,0.19101715,0.15422682,-0.13629238,-0.30787522,-0.11841666,-0.7199251,0.22092608,-0.054162726,-0.25841916,-0.044369698,-0.1584616
coalition,948,-0.0035327452,-0.26479727,0.1584636,0.26215154,-0.0157591,-0.06322387,-0.27288964,-0.06125591,-0.1352342,-0.08728397,-0.08980391,0.24678582,0.09611114,0.146234,-0.20349227
nicotine,947,-0.2879212,-0.27169538,0.3748376,-0.47945374,-0.098700166,-0.2667192,-0.48358175,-0.37073174,0.40491766,0.06869138,-0.14100324,-0.78306425,-0.33981657,-0.43828723,-0.17207244
assembly,944,-0.0011681995,-0.47596678,0.028905012,-0.16264619,-0.34071228,-0.09023877,0.32819018,-0.9382895,-0.23980948,-0.39844468,-0.5111412,-0.16726898,0.31267092,0.16377251,-0.14833613
language,943,-0.33132872,0.30000266,-0.43879786,-0.2388461,-0.15462545,0.02362337,-0.37375364,-0.33238363,-0.5782882,-0.2056307,0.28556046,-0.18148406,-0.11988112,-0.25164217,-0.04771549
los,942,0.28895628,0.1530245,-0.090874285,-0.41549864,0.19272819,-0.45793405,-0.07805213,-0.22825146,-0.45808885,0.06759861,0.20625603,-0.0888198,0.08722194,-0.34689042,-0.2174594
coal,941,0.07649898,0.06546196,0.013647793,0.033586066,0.10115628,-0.120803095,-0.5272492,-0.5486114,-0.2152382,-0.03227552,-0.033690292,0.13496889,-0.013667126,0.24225782,-0.14820519
jan,941,0.21357942,0.1351634,-0.2941132,-0.030048866,0.08488662,0.10153056,0.12239209,-0.52727723,-0.20896325,-0.4566276,-0.18044402,0.009449858,-0.07714627,-0.104785986,-0.26253498
ill,939,-0.42587027,-0.14759034,0.14980085,0.21992058,-0.056146834,0.1655084,-0.24733834,-0.3855964,0.505871,0.041595247,-0.079305336,0.10857341,-0.15361652,-0.1430759,0.07176033
manufacturer,938,0.3470125,0.1808042,0.07696451,-0.35623032,0.3334305,0.071477205,-0.68114424,-0.45187107,0.066229194,0.11320907,-0.24631791,-0.59170324,-0.096486874,-0.45722625,-0.13750932
medium,937,-0.39467478,-0.28603843,-0.36352253,0.10646631,0.021801827,-0.07827338,-0.056466054,0.3814501,-0.27860165,-0.20698272,0.33215177,0.25508365,-0.21470085,-0.44920453,0.04925501
available,937,0.0227607,0.30471966,0.110369086,0.20495197,-0.20234208,0.027138792,-0.2201185,0.108378604,-0.0065672738,0.14949307,0.3190248,-0.29017964,-0.47984394,-0.29474235,-0.21611416
lung,935,-0.33545768,-0.3251085,-0.36157897,-0.4406108,-0.02569316,-0.108889036,-0.79455703,0.094227724,0.53080916,-0.048262037,-0.37743917,-0.21206848,-0.0069553894,-0.11391933,-0.119066745
environment,932,-0.47320107,0.026777325,0.37063974,0.030264,-0.14881942,0.22200471,-0.37001887,-0.51052314,0.0073178704,-0.26155028,0.21535243,0.08138502,-0.101850115,0.19808568,-0.24090622
light,932,-0.28587833,-0.099975444,0.110676184,-0.2656143,0.052247763,0.1988312,0.047306184,-0.072660394,-0.20581129,0.046455033,0.13917725,-0.07228017,-0.3143217,-0.63262224,-0.22545154
nine,929,-0.11766731,-0.1685371,-0.7122219,0.2976498,0.06546051,0.028603913,0.11927915,-0.032295946,-0.28482193,0.00027310158,-0.27711967,-0.03817658,0.16614561,0.19372341,-0.18091866
employer,929,0.12449875,-0.1568211,0.183844,0.32646185,-0.011205776,-0.0064300434,0.06650354,-0.15551911,-0.18251888,-0.19315615,-0.1989947,-0.38647965,0.03032088,0.19395998,-0.2538438
agree,928,-0.2059577,-0.61416006,0.002649219,0.44523966,-0.025717942,-0.09122599,0.038779337,0.36156383,0.2694949,-0.053206544,0.03147079,0.16038637,-0.044917688,0.081455484,-0.040352836
focus,925,-0.107807346,-0.014586093,0.037477244,0.009682062,-0.23152629,0.06908385,-0.2576406,-0.106386185,-0.05024271,0.29827383,-0.04754789,-0.108765,-0.11085715,-0.34010586,-0.17455004
nationwide,925,-0.26124385,-0.37639716,-0.15017235,-0.23564355,0.40592667,-0.022091035,0.073881224,-0.089571014,-0.1547193,0.21334988,0.017220715,-0.1567077,-0.035672065,-0.43507266,-0.14912812
responsible,924,-0.02977766,0.38127992,0.23369776,-0.040760774,-0.03989729,-0.13770111,0.04932063,0.26724696,0.019409135,-0.3023954,-0.023888469,-0.08146403,0.030982971,-0.2762263,-0.16875622
approach,923,-0.22267942,-0.21027642,-0.49525678,-0.5928325,-0.23399773,0.24837923,-0.4804865,-0.24032867,-0.10539495,0.20462741,0.059834484,0.18837386,0.13008185,-0.12349099,-0.16730398
unconstitutional,923,-0.25884113,-0.22948469,-0.6183703,-0.24261536,0.40969145,-0.23033974,-0.2760588,-0.80974394,-0.06551656,-0.34620652,-0.039596707,-0.08808327,0.026537297,-0.38007456,-0.14144625
actually,922,0.084853925,0.012202285,0.0020393599,0.029354794,-0.25775194,-0.011533259,0.15883678,-0.6150319,-0.31599113,-0.042146273,0.08125164,-0.2660875,0.3231575,-0.34054947,-0.012110709
leave,920,-0.025781117,-0.04593826,-0.015292244,-0.12377927,-0.09910757,0.0057290797,-0.06562682,-0.10345601,0.06081444,-0.047783438,-0.17899413,0.11184066,-0.06895205,-0.12209884,-0.075645864
