word,count,0: Economic,1: Capacity and Resources,2: Morality,3: Fairness and Equality,"4: Legality, Constitutionality, Jurisdiction",5: Policy Prescription and Evaluation,6: Crime and Punishment,7: Security and Defense,8: Health and Safety,9: Quality of Life,10: Cultural Identity,11: Public Sentiment,12: Political,13: External Regulation and Reputation,14: Other
rise,1061,0.30220044,-0.08613451,0.39414296,-0.13175479,-0.23662736,-0.21709435,0.18143709,0.25773567,0.10815831,-0.34942153,-0.0846285,-0.53591555,0.033050895,0.5102534,-0.2161785
gop,1057,0.51427674,-0.54026467,0.53723484,-0.049508687,-0.1894487,-0.2178501,0.523755,0.14056882,0.11787742,-0.6140521,-0.4544528,-0.16047533,0.45077255,-1.5677319,-0.15952124
form,1053,0.18369429,0.06592727,-0.06178369,-0.3810221,0.18668026,-0.00077956525,-0.1980853,-0.115539216,0.2904596,-0.2996609,0.0954388,-0.2957609,-0.035559896,0.06348836,0.04356628
massacre,1053,0.37512428,0.48215467,0.02794096,-0.7450124,-0.37650436,-0.09025737,0.27294177,0.1373671,0.04430307,0.3408201,-0.15120906,0.024620127,0.123036474,0.2682753,-0.15257688
degree,1051,-0.11745319,0.035842005,-0.49163896,-0.49042368,-0.2194059,0.14065427,-0.55453193,-0.3656021,-0.09553781,0.34350958,0.1646788,-0.07421186,-0.035930462,0.31944987,-0.20161992
m,1051,-0.25682044,-0.004639918,0.13253063,0.22233658,-0.014976843,-0.09801368,0.021159707,0.17566577,-0.23987314,0.10695456,0.26765156,-0.25653073,0.06389224,-0.57902646,-0.24639182
role,1046,-0.05894282,0.18621829,0.17760079,-0.03906393,0.08022858,-0.19643813,0.09263346,0.08828094,-0.5017887,-0.25321802,0.26768214,-0.037965663,0.09088687,-0.46833175,0.16487305
card,1046,-0.12049833,-0.007055279,0.15465988,0.0657375,0.24882104,0.07522241,0.19307081,-0.2966923,-0.58580387,0.003243748,-0.30433518,-0.18439853,0.05306239,-0.37195724,-0.057875518
politics,1045,-0.5486996,-0.36191943,0.415344,-0.31719464,-0.2061975,0.039377213,0.18243542,0.3560841,0.27230564,-0.79863745,0.28216568,-0.08654135,0.18639883,-0.27338764,0.15635645
gave,1044,0.27468336,-1.0423701,0.2965542,0.22643754,0.16757707,-0.0913934,-0.15371537,0.19932602,0.122162126,0.39169845,-0.15871605,-0.11177613,0.16639535,-0.34981886,-0.18554373
magazine,1043,0.22570463,-0.14715917,-0.105628975,-0.48519224,0.025361197,0.09216726,0.052726354,0.459811,-0.5246318,0.12981766,0.23067005,0.108643524,0.096424334,-0.72918975,-0.16876377
leading,1042,0.046168707,-0.099670395,-0.3315301,-0.20498292,-0.122056544,0.057382263,-0.22023004,0.061035916,-0.05602516,0.057703085,-0.0036399276,0.16180065,0.07296528,0.30852696,0.0802528
finding,1040,-0.27362546,0.6813018,-0.7452535,0.30740577,0.19373764,-0.10860362,0.15614279,-0.44386542,0.16092798,0.13271189,-0.095189966,0.24090983,0.017975593,-0.9636361,-0.23831631
application,1039,0.036103394,0.62620044,-0.21353766,0.014285288,0.16027553,0.1391545,-0.06890439,-0.4743835,-0.43186513,0.13848022,0.20841661,-0.12733857,-0.39919227,-0.8101237,-0.26400584
researcher,1038,-0.13805614,0.27586278,-0.03969245,-0.2997125,-0.5508107,-0.23182096,-0.06381318,-0.06271813,0.16417463,0.18771967,0.24455392,-0.23309264,-0.046625417,-0.3633668,-0.177605
lethal,1036,-0.83890146,-0.11435649,0.3216359,-0.66106445,0.030927371,-0.05659576,-0.17424794,0.77612877,0.3935561,0.43375382,0.21301793,0.2676365,-0.3243061,0.3499689,-0.18367083
per,1035,0.07054518,-0.12417835,-0.056123894,-0.5613377,-0.027495269,0.04469997,-0.12474061,0.020885745,-0.035407,-0.33664215,0.37115902,0.5554643,-0.1735522,0.33886248,-0.16381027
return,1034,0.1733143,-0.10614028,-0.06116221,-0.2303131,0.2628356,0.2083143,-0.13022481,-0.7414667,-0.24095973,0.11999333,-0.18693426,-0.13895932,0.20144953,-0.09682908,-0.4172888
j,1033,0.22301598,0.31032044,0.39987087,-0.16930202,-0.070344545,0.20965745,0.13335854,-0.5267915,-0.09757814,0.24175851,-0.13657461,0.4125918,-0.23031087,-0.004917016,-0.19243278
significant,1032,-0.1811154,-0.41269475,-0.1915681,-0.10291099,-0.019551383,0.35592517,0.23914115,0.24540682,0.18591782,0.1960724,0.12720406,-0.20436294,-0.14564124,0.13753457,-0.1448796
push,1032,0.08998166,-0.08240635,0.07335199,-0.43277165,-0.11504178,-0.14429788,-0.0034835145,0.06142553,-0.07945009,-0.24167268,-0.34528896,0.2575572,0.12142799,0.593388,-0.15182304
naturalization,1031,-0.7026674,0.25945315,-1.5353714,0.24303782,0.6765576,0.17798014,0.61178946,0.49684075,-0.15520048,0.07288678,0.059837516,0.15073408,0.35252345,-0.9021166,0.09847268
obamas,1030,-0.12180601,-0.6564785,-0.20701373,0.2602701,0.37836286,-0.010393415,-0.8664864,-0.0058782184,-0.03931445,0.24077791,-0.2556313,-0.034829713,0.22527394,0.14580731,-0.15721644
william,1029,-0.11161588,-0.112099096,0.1401463,0.10951323,0.085623205,-0.19285285,-0.1214514,-0.10524934,-0.2797697,0.19421782,-0.008931571,-0.2377191,0.14430375,0.3673429,-0.27182484
pennsylvania,1028,-0.16289243,0.41270947,0.20751041,0.10827503,-0.09130436,-0.12499871,-0.2656549,-0.38023806,0.06470822,0.28594837,0.038900584,0.067895345,-0.041083034,0.51103765,-0.10975481
capitol,1028,0.19115606,-0.5639407,0.01725249,0.6530755,-0.20981094,0.008960011,0.06704501,-0.64768595,0.026771693,-0.125328,0.12696698,0.36970758,0.13210897,-0.8086003,-0.1578679
third,1025,0.11571961,-0.14498894,-0.034127366,0.1318159,0.020043515,0.19236915,0.21241571,-0.5139495,0.18824747,-0.13574469,-0.056174725,0.11297863,0.11859369,-0.7275586,-0.25799838
sea,1024,-0.29227224,0.082542695,0.43271992,0.03853001,-0.058411423,0.05270681,-0.30974418,0.31416145,0.26083386,0.03890294,-0.28809324,-0.25089428,0.06601899,-0.30384353,-0.2371823
editor,1024,-0.0926546,0.029338902,0.47924638,0.09626496,0.13405032,0.24772221,-0.3156887,-0.282714,0.010142104,0.113405034,-0.079978265,-0.2597812,-0.12228847,-0.4674628,-0.34671888
refugee,1024,-0.54056764,0.17941546,0.10642435,0.0604457,0.2891948,0.11310545,-0.015217613,-0.082260974,0.5233311,0.3991204,0.14783692,-0.6552255,-0.38244835,-0.038649466,-0.32460883
subject,1023,-0.02476227,-0.16702272,-0.10500099,0.25484836,-0.05982422,0.022020515,0.30539566,-0.27347076,-0.12537436,-0.30937356,0.43830863,-0.28522104,-0.10252141,0.35777232,-0.2742972
turned,1021,-0.35445604,0.403524,-0.7047484,0.35547101,0.090058506,-0.04571534,-0.14944635,0.106186785,0.027834322,0.18747078,0.18234229,0.011762986,0.025436446,0.08166926,0.007186877
sept,1021,0.098476194,0.12248626,0.028710157,-0.45787793,-0.104222625,-0.14268956,-0.11289301,0.34400463,0.059743606,0.3673073,-0.22817211,-0.026902419,-0.22384769,-0.09473984,-0.1370687
semiautomatic,1021,0.09006141,0.29238302,-0.58643687,0.30137888,-0.090070866,0.016164128,0.11363528,-0.2799518,-0.15197353,-0.3116821,0.23589012,0.36941808,-0.083426915,0.4035174,-0.1627773
increased,1020,0.32657573,0.15984976,-0.45220605,0.17851678,-0.13198766,-0.28420198,0.114349134,0.48775715,0.08062884,0.38524058,-0.110732086,-0.6789914,-0.03550485,0.018669708,0.14010379
belief,1020,0.02280617,0.087275095,-0.14008574,0.36657712,-0.31198898,-0.056510434,-0.00034680747,-0.54963344,0.26714545,0.27170146,-0.054923978,0.029541574,0.25256926,-0.010452445,-0.2412645
answer,1019,0.03546037,0.76218355,-0.18534231,0.061617654,0.015997369,0.26979437,0.06275817,-0.14950979,-0.29413024,-0.16654152,0.05577886,0.0049443557,-0.100599,-0.8375193,-0.2547664
anything,1017,0.08863523,0.1100675,0.40797755,-0.6932459,0.024809977,0.09204561,-0.085748404,0.00083101017,-0.49084428,0.5479248,-0.08505757,-0.051903214,-0.076215275,-0.23033957,-0.051049218
bureau,1017,-0.08105353,-0.13499199,-1.1160254,-0.15325399,0.09969865,0.005048511,0.23195621,0.3289831,-0.3943425,-0.47119415,0.37367117,-0.30266845,0.16150185,-0.031454653,0.12512745
either,1013,0.1332747,0.08317768,0.116010934,0.098450705,0.07515588,0.28790072,0.27152187,0.056387816,-0.21554652,0.03590919,0.041272968,-0.05363404,0.2144434,-1.1575165,-0.20749058
room,1013,0.07766305,-0.28390428,-0.011933882,0.17597571,-0.27701303,0.24869971,-0.05667568,-0.11469431,-0.03673087,0.24518266,0.17277344,-0.25368598,0.063602984,-0.5075145,-0.2693123
denied,1013,0.036917266,-0.50817627,-0.6089392,0.52243954,0.14299946,-0.038278107,0.2099783,0.1969532,0.060181286,0.0047247726,-0.35649762,-0.39858177,-0.12856254,0.39602864,-0.303525
dc,1011,-0.23018607,-0.96789426,0.16612493,-0.028044999,0.074566856,0.16946253,0.2529717,0.30137148,-0.56474686,0.068159044,0.1796612,0.3798795,0.018040454,-0.5675784,0.19408472
movement,1009,-0.08395809,-0.5187555,-0.06511419,0.30240902,-0.2523514,-0.11575517,-0.27178314,0.918452,-0.7005501,-0.72376496,0.061215032,0.42646188,-0.03962493,-0.04275802,-0.20453058
race,1009,0.06141062,-0.07173281,0.12003304,0.8510309,-0.26934922,-0.40274793,-0.7559296,-0.99214417,-0.49220803,-0.24376868,-0.23311648,-0.3159411,0.13559882,-0.038051274,-0.29028645
grant,1008,0.22933103,-0.38102528,-0.84194034,0.049457356,0.43910596,-0.09962881,-0.09527286,0.31967047,-0.23133348,-0.20716321,0.0009352751,0.041975226,-0.056985106,0.21222119,-0.24695754
especially,1007,0.2176093,-0.021566797,-0.5615888,0.083045125,-0.26188093,0.06900703,-0.02810113,0.6559356,0.114606306,0.29957324,-0.0076789265,0.23406759,0.060911395,-0.82710457,0.032631308
raise,1007,0.25230715,-0.38537377,0.22346814,0.053690877,0.027934363,0.031905416,-0.17081599,-0.5928635,-0.24832946,-0.8097957,0.17577998,0.3080103,0.32910123,-0.4543368,-0.20815207
probably,1005,-0.055820923,0.42558616,0.096772745,0.38943258,0.41284207,-0.015578212,0.0019824898,-0.09399898,-0.2585442,0.1871764,0.21474619,-0.08277349,-0.35227886,-0.6574461,-0.1802107
amount,1004,0.09208168,0.3419929,-0.85384345,0.08362064,-0.029469483,-0.14177439,-0.015173825,-0.3502144,-0.15476276,0.031221287,-0.27219042,0.4809001,0.0649529,-0.040056482,0.06305371
professor,1004,-0.05807016,-0.020398164,0.21639456,0.06374069,-0.04507806,0.19796513,-0.056041773,0.44500053,0.04879753,0.009736441,0.14543742,-0.03855843,-0.20461972,-0.16231306,-0.21901825
front,1004,0.15317504,0.4267662,0.010236878,0.008041403,-0.26320395,0.023457635,-0.098149225,-0.17874846,-0.13187703,0.22404066,0.08909906,0.21938837,-0.03553753,-0.15565182,-0.3278794
philip,1004,0.062914535,-0.9838599,0.07930144,-0.12688074,0.18025066,-0.08865331,-0.08650904,0.96107715,-0.6274158,0.9139911,0.10146085,-0.1671878,0.06777434,-0.5165187,-0.11777418
speech,1004,-0.08837471,0.24766666,0.3236938,0.365352,0.3368504,-0.39411494,-0.011667147,-0.31731233,-0.6175943,-0.23981743,0.0053194794,-0.09044756,0.13616236,0.21978328,-0.19998743
attention,1003,-0.024013361,-0.27342322,0.12169579,-0.13214272,-0.054850645,-0.004371247,0.1832603,-0.7280342,0.03282852,-0.22088687,0.0007168591,-0.06355166,0.21876416,0.6199736,-0.23768628
religious,1001,-0.3428895,-0.5721858,0.78530943,-0.41245675,-0.34806842,0.028811257,-0.68919766,-0.33247384,-0.25858548,-0.87429726,-0.9890719,-0.6312267,-0.5398221,-1.1333941,-0.27562973
morris,1001,0.3015094,0.16723135,0.09092465,-0.022818632,-0.08841929,0.059311323,-0.00037471124,-1.3344467,0.32260847,-0.7641609,0.19667573,-0.84152764,0.13829207,0.16142908,-0.10002984
article,1000,-0.46014363,-0.31615126,0.122574255,0.43548593,0.023032112,0.153611,0.24726498,-0.3684112,0.34830835,-0.04189481,0.10862266,0.12675408,-0.26150736,-0.2870881,-0.42635497
demand,998,0.3481432,0.28628463,-0.56317633,-0.49753946,0.06547621,-0.044084027,-0.10812916,-0.0013826515,-0.1592855,-0.34465754,0.0012897565,0.23668551,-0.07770706,-0.42466488,0.16578381
lower,998,-0.07052004,-0.70780057,0.40470263,0.33721718,-0.06991959,-0.13518836,0.45198357,0.5775333,0.16873655,-0.3545165,0.29984385,-0.12290659,0.02461203,-0.6283848,0.12501332
hear,998,-0.25414726,-0.35362583,0.061342664,0.40031207,0.039559476,0.030647298,-0.2928662,-0.7194093,-0.21968381,-0.008101071,0.19984575,-0.34146768,0.393846,-0.2073505,-0.2501773
heart,998,-0.3686164,-0.1179624,0.46067688,0.0061521274,0.11356482,-0.2525529,-0.10750978,-0.5268609,0.24602005,-0.045539726,-0.17798726,-0.09359028,0.13512018,-0.6504083,-0.28367046
injection,998,0.05871241,0.79294044,-0.5294929,0.14713846,0.07471281,-0.07251446,0.4809496,-0.84562373,-0.083293505,-0.17194407,-0.4321778,-0.76100856,0.1392813,-0.3616111,-0.22417587
relationship,995,-0.4396992,-0.072824165,-0.05404252,-0.023490598,0.23585573,0.045791697,0.448603,0.1915882,-0.40352413,0.13953331,-0.17678379,-0.29368237,-0.18451864,0.733634,-0.2250145
summer,993,0.6565875,0.36174908,-0.32215703,-0.8467056,-0.15822469,-0.08788426,0.071908034,-0.6615916,0.09952651,0.34812635,0.14263906,-0.25339046,-0.046414856,-0.3832958,-0.2515716
course,991,-0.13562292,-0.1718786,0.1568844,0.22830996,-0.12297423,0.18197952,-0.33279434,0.42907843,-0.035104223,-0.077654846,-0.039855454,-0.27896157,0.04317448,0.15507433,-0.2954825
richard,991,0.40922493,0.48908633,0.6557322,0.24324588,0.018644324,-0.25382864,-0.07952737,-0.8613098,0.15075202,-0.49764636,0.47494873,-0.13853255,0.02333617,-0.21354239,-0.22582531
bad,991,-0.0587492,-0.23573337,0.16021779,0.12430912,-0.124786936,-0.2030511,0.011024495,-0.12075526,0.39896014,0.32421514,0.1635762,-0.20222639,-0.103305124,0.11404055,0.059011735
simply,984,-0.09043864,0.0780624,-0.19278607,0.03406946,-0.19741563,0.21628946,-0.4648344,0.297135,0.21174859,0.109841235,0.099912316,0.09314303,0.09229733,-0.46698245,-0.20857634
armed,984,-0.021478973,-1.3989094,0.1069104,-0.13633761,0.28703216,0.22726488,0.304329,0.4892275,0.36997092,-0.65710765,-0.09113605,-0.09082105,-0.13151266,0.47279346,-0.20987965
natural,982,-0.30884427,0.16593073,0.09257808,-0.08104405,0.04116111,0.28630254,-0.14064568,0.15554856,0.34095603,0.023971071,0.07754944,0.2648962,-0.34268904,-0.26078218,-0.17127642
jail,982,-0.4811405,0.12615404,0.12524547,0.20859145,-0.024152068,-0.09940076,0.34757054,-0.28219232,-0.40213764,-0.20725384,-0.16041707,0.22001392,-0.3728721,-0.14020209,-0.24294181
paper,980,-0.28481594,0.24772723,-0.67775494,0.18194872,0.24650228,-0.012129954,0.2828299,0.54685277,0.33893058,-0.12805423,0.057867352,-0.09233099,-0.29251313,-0.40108174,0.015667863
budget,978,0.52844447,-0.5134394,0.17353241,0.20948452,-0.5842431,-0.16677333,-0.18313183,-0.22439718,0.08717372,0.22695084,-0.35224748,-0.24570192,-0.11919169,-0.5601957,-0.1854737
freedom,977,-0.27933824,0.23768122,-0.33478692,0.40447202,0.14949791,-0.16346793,-0.071915925,-0.25664443,0.045332827,0.1071973,0.06833072,-0.012155877,-0.11168465,0.16782464,-0.28593558
dangerous,975,-0.3471158,-0.68858707,-0.15251675,0.325444,-0.18353131,-0.0448555,-0.39646468,0.5687081,0.57331204,-0.332622,-0.7095553,-0.14847758,0.20007102,0.14488032,-0.24449106
vice,975,0.34745884,0.2560358,-0.09364996,0.34196696,0.16266611,0.10005213,0.35393137,-0.03917124,0.3630411,-0.6251765,0.18187149,0.17689985,0.1348412,-1.1328778,0.11034579
considered,971,0.016159609,0.2933011,-0.95052785,0.265999,0.29903132,-0.11820144,0.20389359,0.5499413,0.37646526,-0.11718055,-0.026495688,-0.22884019,0.061154246,-0.5334373,-0.15103185
technology,969,0.16207792,0.07980296,-0.10768881,0.33193198,-0.44534785,0.031898346,-0.12454779,0.5620951,0.64400744,-0.8735645,-0.28889543,-0.14860195,0.20592941,-0.048946135,0.13798468
century,967,-0.19282763,0.19128206,-0.05316669,-0.29870048,-0.27375036,-0.10391483,-0.6297958,-0.28901222,-0.08212753,0.4186892,0.52531815,0.30787235,-0.4144008,0.2042424,-0.19782764
hill,965,-0.036707528,-0.30308187,-0.021409761,-0.5997235,0.058100086,-0.15593883,0.1176127,0.3735175,-0.08602616,0.17268793,-0.08504535,0.0019593239,0.21237051,-0.025837107,-0.16284932
witness,965,0.11104155,0.05336565,0.2200873,0.04391409,-0.008660727,-0.077238575,0.037931476,-0.054369424,0.16616324,0.015926257,-0.27742493,-0.36635217,0.08706152,0.076420605,-0.15900356
showed,964,-0.3916365,-0.6593128,0.009078453,-0.036745947,-0.065759376,-0.2635941,0.13229197,-0.0468777,0.68395334,-0.3822169,0.2972701,-0.0127571635,-0.06966178,0.41209757,-0.2247607
hispanic,962,-0.4867327,-0.4080156,0.2494634,0.30408576,-0.29595485,-0.21229649,-0.50338787,-0.18905672,-0.35451224,0.21838287,0.20230924,0.19778529,0.25818646,-0.4267677,0.54232454
annual,961,0.18420288,0.49799028,-0.16452524,-0.39752397,-0.9557689,0.028951494,-0.23542607,0.091725536,0.34757596,0.44540155,0.81571007,0.3163187,0.045957558,0.38486704,-0.16288306
opportunity,961,0.1511102,0.58657485,-0.21810937,0.5729189,0.06550396,0.04281195,-0.2244262,0.5128169,-0.015668971,0.13578,0.29763684,-0.9846572,0.045022137,0.40654516,-0.2555558
calling,961,0.35523134,-0.2381039,0.017220903,0.53140855,-0.090505,-0.12974542,-0.08506634,-0.17739251,0.0023072485,-0.6413537,0.08636022,0.1968541,0.0010845034,0.46954232,-0.20857647
oil,959,0.011669506,-0.19672276,0.006100681,0.026095267,0.017034976,0.09033162,-0.11067773,-0.020748187,-0.3132697,-0.43972537,0.0005885353,0.09782651,0.06553154,0.2368572,0.0822195
in,958,0.34324858,0.1497165,-0.4451205,-0.11741122,0.0840762,0.32727093,0.08758795,-0.06161321,-0.10099617,-0.5535892,-0.19435883,0.13245621,0.23233974,-0.9979851,0.25156012
refused,956,-0.32502872,-0.44718847,-0.115028486,-0.365116,0.37472937,-0.68350416,0.40842703,-0.3376921,0.47660965,-0.263699,-0.18854243,-0.18755253,0.099079125,-0.25440758,0.12116315
violent,956,0.16281234,-1.2097664,0.0023426067,-0.21160138,-0.06974336,0.072289884,0.35786808,0.31212115,0.18732886,-0.42583367,0.43212983,-0.04038618,-0.051621538,-0.10328242,-0.15566315
seems,955,-0.15044938,0.08241139,0.00335709,0.31116995,-0.06665963,-0.044542994,0.09066352,-0.32761514,0.18637861,0.15545383,-0.1555894,0.21407475,0.05403291,0.063881576,-0.2921554
supported,954,0.25903448,-0.27183127,0.74593705,-0.52968067,-0.29241344,-0.32347858,-0.69989157,0.014001142,-0.042882092,-0.008018708,0.06181495,0.43110272,0.36929044,-1.3715199,0.27770957
institute,953,-0.16367692,0.3042677,0.38049537,0.49808002,-0.035865396,-0.076778054,-0.0039405106,0.30319843,0.12630878,-0.15211144,-0.23079002,-0.06562596,-0.31576332,-0.06012443,-0.21396329
carrying,953,-0.12034162,0.40596417,0.8740792,-0.086488426,-0.006767321,-0.12890688,-0.09684769,0.47257107,0.19248177,-0.65737724,0.048698623,0.17889541,-0.26853812,-0.058311492,-0.1345519
investigation,951,-0.6134196,-1.0036904,-0.14908837,0.4575963,0.06408666,0.106570646,0.39744082,0.30693093,-0.07354151,-0.63061666,-0.057465453,-0.37725136,-0.1597933,0.16697022,-0.22955365
buyer,951,0.3101755,0.9484768,-0.6734561,-0.85839367,-0.030296255,0.04363372,0.27136707,0.471996,0.2850246,-0.43083882,-0.34999022,-0.2858706,-0.2172604,-0.79976135,-0.116005056
heard,951,-0.21214794,-0.18228315,0.2180939,-0.08587622,0.00998892,-0.00089629466,-0.5081699,-0.92845815,0.28466,0.10324617,0.30274636,0.10131223,-0.15497957,1.2719482,-0.21967705
island,950,0.031176427,0.1658959,-0.21726213,-0.4718669,0.18737295,-0.2974436,0.11997639,0.2502357,-0.15167567,-0.12540099,0.073644094,-0.20883805,0.103229046,0.44254497,-0.30864152
ownership,950,0.28719547,-0.4730606,0.28157562,-0.13268119,0.34512445,0.2638599,0.021662597,-0.42556962,0.0035024597,-1.1922039,0.36399558,0.12275544,-0.09801242,0.34158236,-0.17367466
coalition,948,-0.122714765,-0.60420656,0.11668799,0.33625627,-0.07301781,-0.122468255,-0.34371412,0.16473913,-0.21955054,-0.38321152,-0.0871128,0.29413518,0.10853352,0.44508788,-0.21368285
nicotine,947,-0.26878887,0.21624042,0.5609408,-0.6272802,-0.16621302,-0.09872818,-0.53061736,-0.58094484,0.46345222,0.38178006,0.07443159,-1.3814323,-0.32581094,-0.4503072,-0.12915409
assembly,944,0.2642898,-0.77634287,0.04425503,0.076299824,-0.13445778,0.13870493,0.6201425,-1.3657122,-0.058240194,-0.3070393,-0.46721444,0.0028396952,0.42675388,0.5899931,-0.12579684
language,943,-0.25218487,0.5701064,-0.7357317,-0.11105807,-0.14990616,0.10443286,-0.30349365,-0.47136205,-0.49583936,-0.0004967572,0.41171813,0.030807821,-0.030221775,-0.13462973,0.007442198
los,942,0.8209212,0.84418595,-0.29074603,-1.034634,0.54266024,-0.4895429,0.028120667,-0.6030885,-1.0325779,0.33113688,0.47601053,-0.14130351,0.08092658,-0.4239888,-0.25980866
coal,941,0.07251816,0.07746194,0.08554662,0.20493509,0.20255303,-0.14493874,-0.5467121,-0.8931844,-0.27721068,-0.07466189,-0.05292595,0.16658814,0.043304864,0.4598094,-0.16615836
jan,941,0.3582167,0.30072471,-0.34474275,0.17688441,0.13219242,0.10318083,0.1736288,-0.30244684,-0.24015105,-0.4899666,-0.17218842,0.21629772,0.01302236,0.096126296,-0.25053644
ill,939,-0.5910976,-0.21147752,0.15614916,0.34259823,-0.10379978,0.09357234,-0.3661444,-0.5206271,0.4532831,0.04954537,-0.03456106,0.114366196,-0.1884813,-0.20471787,0.09013855
manufacturer,938,0.43482032,0.25002435,0.26205578,-0.2746248,0.44257268,0.1679507,-0.5758658,-0.8149201,0.19239223,0.3902536,-0.22831658,-0.88943994,-0.077853,-0.7610046,-0.10578092
medium,937,-0.39710435,-0.46411848,-0.37032142,0.17406806,0.0028689757,-0.13774799,-0.06277788,0.5009314,-0.30792475,-0.39296103,0.31603113,0.32855082,-0.19375959,-0.5195583,0.20755982
available,937,0.13802688,0.46565834,0.34754506,0.12270544,-0.17601523,0.123163275,-0.2643099,0.21345584,0.021672789,0.19677848,0.4092965,-0.11491624,-0.4154278,-0.2453518,-0.32494903
lung,935,-0.55014044,-0.609201,-0.33486077,-0.30140767,-0.25558454,0.015461577,-1.2519481,0.80729276,0.48925614,0.29747286,-0.17351563,-0.1411643,-0.04054513,-0.07198267,-0.10303286
environment,932,-0.37767783,0.15156229,0.31693664,-0.15270612,-0.08290572,0.26225066,-0.32050106,-0.7733034,0.05502056,-0.17825198,0.13437593,0.17378683,-0.055308357,0.35157707,-0.34742337
light,932,-0.17933996,0.092613444,0.25265262,-0.28799078,0.13504815,0.34110886,0.21659657,0.013470368,-0.023384957,0.1886914,0.27985045,0.10418795,-0.20817004,-0.917068,-0.21780252
nine,929,-0.054535914,-0.12426416,-0.9752212,0.49450368,0.15203705,0.08780763,0.1368218,0.3047633,-0.14071107,-0.03388164,-0.3813669,-0.0010212368,0.24081668,0.55242705,-0.22487217
employer,929,0.14824358,-0.2095986,0.30365184,0.34424907,0.0035781723,0.015841082,-0.05767272,-0.21423352,-0.06814927,-0.12726742,-0.31235266,-0.5543553,0.08197355,0.42103025,-0.30775154
agree,928,-0.27006575,-0.8508145,0.12222406,0.6013016,0.024519052,-0.060767338,0.116212726,0.53393745,0.38561803,-0.12915982,0.043055464,0.19138552,-0.02884559,0.07968535,0.008919289
focus,925,-0.06865777,0.17614092,0.05544953,0.20289809,-0.14603607,0.18857306,-0.15825894,-0.021166917,-0.05126452,0.39811078,0.00013686648,-0.07156278,-0.02185458,-0.3969016,-0.20562552
nationwide,925,-0.06140192,-0.15731621,-0.22658429,-0.1814094,0.47171447,0.041840144,0.18742584,-0.09698295,0.02713296,0.47013557,0.122882314,-0.21500681,-0.030239329,-0.9447002,-0.1424665
responsible,924,0.060069676,0.34277484,0.38228947,-0.09137287,-0.010277029,-0.19954078,0.12146822,0.57136697,0.042303823,-0.2114235,0.00033502167,-0.06931862,-0.10335985,-0.34337977,-0.18823928
approach,923,-0.04467186,-0.12767202,-0.7361349,-0.8088372,-0.23278697,0.41944936,-0.4711357,-0.1912142,0.015882298,0.4068183,0.122483686,0.28364894,0.2685829,-0.09761525,-0.22497617
unconstitutional,923,-0.3125068,0.19675864,-0.79431236,-0.009369047,0.40628806,-0.16071711,-0.075482994,-1.2626773,0.116878815,-0.25352186,0.06386004,-0.05367111,0.08279189,-0.47025806,-0.09996214
actually,922,0.07781466,0.2645757,-0.056721553,0.12300612,-0.15123044,0.034901757,0.17010276,-0.8135601,-0.16906975,0.030069306,0.07961043,-0.17562445,0.33916387,-0.4257268,-0.048814572
leave,920,0.10425448,-0.044228848,0.06984277,0.096783146,-0.079789154,0.0842098,0.008073732,0.026100058,0.1034434,-0.015113689,-0.059824225,0.13923432,-0.056577615,-0.29463747,-0.023817977
survey,917,-0.5198633,0.05879282,0.03215671,0.2119821,-0.40737063,-0.08875012,-0.50889283,0.6264682,-0.45512724,-0.33432308,0.25176728,0.501841,0.26833817,-1.1861745,-0.13889258
love,917,-0.81809473,0.3250565,0.36983582,0.13327365,-0.29419607,-0.18344314,-0.098751366,-0.6854599,-0.16752934,0.20096022,0.31589338,0.41059184,-0.11584898,-0.13432449,-0.23477206
involved,915,-0.24560983,0.16317941,-0.23622592,0.18695922,0.19492243,-0.05191482,0.21918692,-0.4929001,0.16887465,0.3972296,0.11067223,0.014368162,-0.09911891,-0.54281867,-0.23135793
denver,913,-0.33188292,-0.61099285,-0.11272593,-0.021298436,0.15499575,-0.12254294,0.083339766,-0.00013907043,-0.10169768,0.098129846,0.022908835,0.24569316,0.012849545,-0.069883004,0.30489802
philadelphia,912,0.05254231,0.3718088,0.13303192,-0.12078974,0.08808382,0.08189471,-0.17733169,-0.0754315,0.30430698,0.020454248,0.0655761,0.03591514,-0.12681602,-0.32390562,-0.19898215
included,910,0.39571515,-0.13560465,-0.5121288,-0.17249851,0.35955387,-0.0771918,0.24956346,-0.19396302,0.34035465,-0.45336857,0.14101078,0.213495,-0.11377231,0.05529195,-0.27659422
apply,910,-0.06923497,0.1927871,-0.47764724,-0.3637892,-0.031533375,0.15225652,-0.113627926,0.6482934,-0.0853397,0.10836304,-0.49567217,-0.20036177,-0.08628358,0.78326946,-0.2010588
boy,910,-0.12876317,-0.6248227,0.22896291,-0.052871507,0.024952538,-0.020450616,-0.012214542,-0.29890835,0.21341681,0.07766658,0.17869887,0.06322865,-0.115300365,0.05766746,0.17756827
hall,909,0.31157878,0.52870977,0.06639087,0.27612782,-0.06849295,-0.34467176,0.010887749,0.19012491,0.044339895,0.23869309,-0.21864904,-0.1171768,0.06480252,-0.7040913,0.15770671
