word,Economic,Capacity and Resources,Morality,Fairness and Equality,"Legality, Constitutionality, Jurisdiction",Policy Prescription and Evaluation,Crime and Punishment,Security and Defense,Health and Safety,Quality of Life,Cultural Identity,Public Sentiment,Political,External Regulation and Reputation,Other
jersey,-0.048827216,0.07810216,-0.10583791,0.055696994,0.105080515,0.025369346,-0.0062402366,-0.067280196,-0.07504344,-0.11929544,-0.041380066,-0.1291172,0.046757292,-0.11593023,-0.00052158895
talk,0.016801495,-0.08134955,0.03756695,0.038816877,0.039154537,-0.11126872,-0.023578985,-0.05466619,-0.012334283,0.09349823,-0.11697637,0.094308876,-0.038216252,0.10191816,-0.00014557272
done,-0.0040711947,-0.08542105,0.095011115,0.0931974,0.029841656,-0.05627066,0.026869826,-0.0673988,-0.09186397,-0.042611253,0.015699927,0.06701797,0.07739832,0.010323932,-0.0022597958
trade,-0.088710204,-0.082983285,-0.027504476,0.05034799,0.034233414,0.026926305,0.07653716,-0.06576783,-0.06076011,-0.06900498,-0.05313426,-0.12949958,0.068909794,0.10924806,0.0029574863
isnt,-0.047750127,-0.08989014,-0.11468652,0.053293794,-0.032403573,-0.011002074,0.09658552,-0.07046183,-0.07842281,0.061266236,0.028176015,0.04215444,-0.014034594,0.06657303,-0.0014471579
charge,-0.09068484,-0.08325067,0.08087605,0.053567264,0.039118983,0.020682177,0.12615566,-0.06102891,-0.08248894,-0.109108135,-0.07325048,-0.109259464,-0.024851255,-0.10308095,-0.0062672957
south,0.046929684,0.073285446,-0.056217782,-0.097286545,0.08445115,-0.108847484,-0.094001204,-0.058486845,0.07169439,-0.039618175,0.04758674,0.041667428,-0.011705248,0.018909762,-0.0061490233
attack,-0.084077045,-0.06945913,-0.0815171,-0.10394154,0.065619834,-0.11441994,0.027165474,-0.062341258,0.0716983,0.022364767,-0.07478961,-0.028373512,0.11918553,0.08771078,-0.0014127599
statewide,0.028111458,-0.06866198,-0.087614745,-0.12214302,0.013837827,-0.07881554,0.055129502,-0.067844264,-0.04571767,-0.08053349,-0.008455581,0.09378821,0.081131905,-0.115675084,-0.0005608791
smokeless,0.033795666,-0.070288844,-0.13315046,-0.11307065,-0.015850142,0.002324641,-0.05306354,0.08824407,-0.0059234933,0.06885205,0.07442771,-0.056466118,-0.10591126,-0.13389388,-0.0036852716
feel,-0.00048083742,-0.081512876,0.024984377,0.008386479,-0.0824841,-0.070059545,-0.079358414,-0.06484621,-0.035477657,0.10345942,-0.13116443,0.09763811,-0.07824443,-0.11233899,-0.004504398
total,0.04679104,-0.07723888,0.08502842,0.035838984,-0.0116615705,0.06003343,-0.08542553,-0.06437655,-0.1064177,0.011007177,-0.10005333,-0.13187394,0.0795741,0.06448437,0.0043016486
test,0.028213706,-0.072251365,-0.041888375,-0.09829845,-0.009524458,0.0432934,0.09747789,-0.06742278,0.06835848,-0.09319409,-0.1223825,-0.057642344,-0.10797065,-0.089720406,-0.001579
instead,0.090906,-0.08217341,0.10360812,-0.116142645,-0.12616839,-0.11428555,0.114949994,-0.067934796,0.034705803,-0.08439467,0.048556045,0.08967452,0.06679183,0.08944149,0.003578857
treating,-0.111640036,-0.09914349,-0.052840117,-0.086179905,0.07639605,-0.07683188,0.07769326,-0.058170773,-0.012336496,-0.06806617,0.03531349,-0.08891791,-0.040273566,0.070859455,0.002564715
latest,-0.0018616448,-0.08012745,0.09975288,-0.11239909,0.002322654,0.12498858,-0.056504127,0.0814253,-0.04950246,-0.018615216,0.06771965,-0.07811112,-0.13128848,0.0063405726,0.0032719055
thought,-0.075930394,-0.075911134,0.06206069,0.014574539,-0.10275549,-0.08047967,-0.11320871,-0.064910226,0.114271484,0.07008716,0.07084209,0.07236589,0.0059945295,0.057670634,-0.0060184025
open,0.098035,-0.07170887,0.043184415,0.07665145,-0.003998224,0.09895539,-0.11044977,-0.061689235,-0.09620465,-0.13460365,0.015867962,0.051142007,-0.09768157,0.04846564,0.004152278
plaintiff,-0.12319355,-0.06973924,-0.020935114,-0.101943605,0.10291201,-0.0895774,-0.051148187,-0.054266788,-0.077704154,-0.10215437,-0.044012357,-0.070123896,-0.026382681,0.024654502,-0.004152932
night,-0.107852474,-0.05678643,0.03800611,-0.10148888,-0.12491496,0.07638002,-0.047070056,0.078327976,-0.02911845,0.11362829,0.106784575,-0.13798678,0.091383755,0.055785958,0.0056576896
event,-0.12413448,-0.06952101,-0.118436806,0.037919097,-0.12237875,0.0310606,-0.115538076,-0.066829145,-0.048335016,0.07050224,0.12328746,-0.076445885,0.11815013,0.029647777,-0.002400989
april,0.11378375,-0.07912015,-0.13629,0.1009347,-0.12457431,0.070167415,-0.0013526347,-0.06362887,0.01912367,-0.10419074,0.07754334,0.11316813,-0.09535462,-0.117159665,0.004729178
choice,-0.120659076,-0.0826942,0.022057489,0.08002096,-0.0676007,0.03782665,0.04143797,-0.076289855,0.07407428,0.027231716,0.060216498,0.08666141,0.0045096627,0.0679717,-0.0012090687
head,0.0091289915,-0.06821345,0.006801145,-0.09639105,-0.12781587,-0.09759382,-0.0006019239,-0.063225076,0.1480925,-0.13496083,0.09270334,-0.12694372,0.04815438,0.016391959,-0.003985664
war,-0.09289817,-0.0817548,0.09216892,0.028276784,0.047669206,-0.026164792,-0.052354988,-0.07210081,-0.07247377,0.11205236,0.09828161,0.04353872,0.037185866,0.091434546,-0.0056922394
became,-0.0558284,-0.0669879,0.045044824,-0.09558795,0.022202758,-0.02627911,-0.07898392,-0.06280775,-0.022727277,0.113617405,0.09249025,-0.06967254,0.06826866,0.03415952,0.0013671807
hand,-0.08561698,-0.09621114,-0.14465806,0.059260685,-0.019647889,-0.016432852,-0.1096888,-0.06746115,-0.07264945,-0.015843857,0.12595516,-0.113129705,0.11271388,0.0821971,0.0012891807
left,-0.08909727,0.07401836,-0.12289595,-0.11647021,0.060155977,0.08578771,0.0074818195,-0.060778484,0.03835707,0.110689856,0.05479768,0.07881165,-0.051110946,0.07963534,-0.0030643882
exposure,-0.06473043,-0.06919568,-0.11878121,0.026191812,-0.089168176,-0.08808489,-0.014017172,-0.061567012,0.07803401,-0.104971394,-0.07928657,0.01129124,-0.11584669,0.0800301,0.004062026
brought,0.0651121,-0.08279648,-0.12569436,0.040834937,0.08898884,-0.058394294,-0.12695748,-0.059586637,-0.035922118,-0.049563378,-0.019383142,0.017005889,-0.00878233,0.037431404,-0.0010043664
plant,0.027408473,0.07875373,0.04344643,-0.08997086,-0.106835045,0.0699351,-0.039966874,-0.067847244,0.020460023,-0.004775303,0.03013557,-0.093360394,-0.108098134,-0.09661863,0.000513858
probably,-0.03670839,-0.08063798,0.05892341,0.106967956,0.11927858,0.0021871438,-0.12034631,-0.06278414,0.03683051,0.005598522,0.057074983,-0.0005629591,-0.07077729,-0.11434574,0.0009050046
despite,0.11800562,-0.07132605,0.0010852142,-0.12485308,0.013752083,-0.09006609,-0.04738387,-0.057058673,0.074534655,-0.08952699,0.022662567,0.08380638,0.0025694063,-0.11920084,-0.005178431
seek,-0.0923101,-0.088685505,-0.00032286454,0.034731917,0.08477626,0.027772054,0.029297255,-0.04805182,-0.059636768,-0.03639772,-0.11276182,-0.11820061,-0.0914233,0.025076091,0.004389836
comment,-0.08913851,-0.07540673,-0.03331005,-0.09397948,0.07507354,0.022415554,-0.009218142,-0.059503447,-0.0030328855,0.10004773,-0.11391052,-0.094420895,0.10510739,0.04649613,-0.0062088277
retailer,0.06732948,-0.07282999,-0.05768107,-0.09067179,0.005340539,-0.09650121,0.09355093,-0.044585403,-0.030420668,-0.06475027,-0.11823841,-0.11053295,0.076508194,-0.10916241,-0.0038455343
word,0.024332697,-0.08466326,0.09998994,0.046735905,0.047133636,0.100285396,-0.13581648,-0.060443047,-0.10178405,-0.010620094,0.12975468,0.026289232,-0.12614572,-0.11251608,0.00018088677
soon,0.039290775,-0.0828884,0.08085495,0.0715871,-0.06523644,0.10282587,-0.03028728,0.09323066,0.017246492,0.034410052,-0.07637973,0.06482209,-0.057870563,-0.11690835,-0.004714123
tell,0.046402097,-0.09446742,0.10986618,0.051379085,0.05069683,-0.010694487,0.04234783,-0.06670834,0.061010715,-0.039433986,0.067659795,-0.11190838,0.012130033,-0.1134074,-0.0022925131
project,0.0933163,-0.07926434,0.095326126,0.059815194,-0.10191119,-0.1046698,-0.035847183,-0.057803586,0.007952612,-0.006307521,0.0062242285,-0.057234086,0.007723927,0.016425455,0.0013979616
third,0.11714335,-0.08137084,-0.058569994,0.07270666,-0.14397539,0.07346481,0.07246654,-0.06294054,0.11354542,-0.06295265,-0.1506853,0.10515612,-0.108162805,0.026475018,0.0018363433
near,0.04940699,-0.08757144,-0.04920839,0.07490242,0.13672003,0.04170239,-0.13835481,-0.061721187,0.10950408,-0.10741219,0.0016947458,0.039212577,-0.12637764,0.08137992,-0.0022329835
hard,-0.07161178,-0.073437355,-0.092520684,-0.12745707,-0.10105082,0.11203367,-0.030578388,-0.057552367,-0.05251741,0.06839654,0.08169087,-0.06829378,0.036035035,0.026860265,-0.005730242
large,-0.080090426,-0.07381664,-0.12982167,0.06976743,0.068961985,-0.030109253,0.08653633,-0.06132096,0.03279299,0.033014953,0.057164602,0.083802894,-0.0065796003,0.020669278,0.00085746724
international,-0.001454075,-0.085820146,-0.124078184,-0.09657784,0.031631295,0.017876316,0.084634036,-0.06477104,-0.09125453,-0.08046587,0.047624916,-0.11339531,-0.08905809,0.09446473,0.005278963
argument,-0.0115669435,0.07547469,-0.09718874,0.06735286,0.10217738,-0.1091631,-0.07226831,-0.06025399,-0.056553453,-0.072982125,-0.09355958,-0.065395854,-0.11400683,0.040099032,-0.0027353899
along,0.062366035,-0.07125586,-0.060085624,0.08417547,-0.07051642,0.04147987,-0.022286803,-0.06634189,-0.066966146,0.026221996,0.076439336,0.027508467,0.05137413,-0.12582943,0.0026217687
toward,0.046844315,-0.0733699,-0.06232569,0.06498414,0.10012469,0.1227583,-0.13051057,-0.051665038,-0.08912635,-0.1546092,0.056019016,0.08157858,0.000570356,0.04363286,-0.0046866913
friend,-0.11333039,-0.079098605,0.041522622,-0.12850618,-0.102858864,-0.1281162,0.050252464,-0.061074764,0.05667618,0.08820979,0.04325357,0.06823699,0.06400085,-0.106061175,-0.0042479625
led,-0.14147401,-0.075504504,0.09741234,-0.09572945,-0.05883868,0.091100946,0.05224762,-0.06062747,0.11215786,0.04625951,-0.049213354,-0.122456096,0.114763305,0.09001019,-0.0052922484
final,-0.0682279,0.07425268,-0.11243104,-0.088499084,0.090932116,-0.057091605,-0.11899341,-0.053177007,0.09084465,0.10751207,-0.08581265,-0.11895186,0.07908314,-0.11477262,-0.0063873804
taken,0.103502214,-0.0857943,0.049955223,0.071585916,-0.10777813,-0.013894291,-0.01863116,0.08642749,0.06353478,-0.14612299,-0.0040545464,0.031978723,0.09079832,0.02315216,0.0039617973
analyst,0.105811484,-0.10599599,-0.123084836,-0.08854949,-0.012815431,-0.11155795,-0.03521359,-0.053504575,-0.06279854,-0.09093504,-0.11229912,-0.10156653,-0.12274278,-0.11880236,0.0039259098
real,-0.05012549,-0.08621456,-0.073074766,0.032353234,0.005722925,-0.09162695,-0.12527987,-0.057472497,-0.08921866,0.07148158,0.10932323,0.039840493,0.09604377,0.040173918,0.0020461804
vice,0.07724799,-0.07524783,0.098316446,-0.109102815,-0.02126094,0.0006602818,-0.074608676,-0.0498425,-0.034307525,0.026627298,0.046020743,-0.042830937,0.03884579,0.07691888,0.0027836713
legislator,0.046897743,0.07903446,-0.10071744,0.07234,0.030665746,-0.006132071,-0.110487275,-0.06476306,-0.079225,-0.039973907,-0.0909919,0.07357939,0.09136529,0.05009898,0.002831734
prevent,-0.043080192,-0.07335456,-0.14428304,0.018203728,0.06369085,0.062462147,-0.14969099,-0.05660699,0.12277171,-0.106114976,-0.026167158,0.08351833,-0.09274777,-0.10896383,0.0048357365
gum,-0.041415643,-0.0811713,-0.12766907,-0.10029674,-0.082678914,-0.08438377,-0.10987971,-0.066164665,0.015830344,0.12136778,-0.024528462,-0.10239095,-0.04128344,-0.08428459,-0.0054792725
profit,0.06375994,-0.088324495,0.036004525,-0.10619787,0.040116042,0.036369745,0.0739708,-0.056992404,-0.10309823,-0.09258897,-0.063501656,0.021918798,-0.03399816,0.022877606,-0.0021213214
treatment,-0.06715188,-0.07852613,-0.12987436,0.11143711,-0.05518495,-0.10001305,-0.0027470668,-0.06957764,0.10666006,-0.07650152,-0.03664403,0.075869046,-0.00093904114,-0.10753277,-0.0050910804
leading,-0.09089299,-0.08202987,0.04863694,-0.098718196,-0.04589211,0.015374178,-0.115425915,-0.064652815,0.0998392,-0.07070984,0.026791915,0.030652268,-0.03464109,-0.12327294,-0.0023312846
west,-0.11752269,0.0690075,-0.029833786,-0.10599929,-0.015301111,0.05362801,0.0044644256,-0.068998255,0.12364169,0.08084986,0.119018726,0.09725719,-0.077370964,-0.10969902,0.0053619677
enforcement,-0.08023088,-0.07086914,-0.10736965,-0.11062394,0.021202479,-0.0042114733,0.095080726,-0.07225401,-0.100352466,-0.108646475,-0.13763735,-0.037838344,-0.13726349,-0.095183924,-0.0012652605
butt,-0.1070115,-0.07321047,-0.020869479,-0.106966116,-0.060698412,0.053670283,-0.09477199,-0.06327106,0.0090399105,0.090876885,-0.06362631,-0.038734347,0.045288734,-0.101014614,-0.005662542
compared,0.11247356,-0.08132992,0.023585029,-0.098970525,-0.0733975,0.006084328,-0.02757538,-0.08005601,0.08363333,-0.14134789,-0.08808323,-0.09036249,-0.09284177,-0.113093056,0.005459596
biggest,0.02083394,-0.07875434,0.08315938,-0.10523754,-0.032502204,0.00049874233,0.0024685864,-0.061490126,-0.0049436428,0.032292344,-0.060707632,0.097815126,-0.040006764,0.01814643,-0.0011323892
human,-0.03434016,-0.07601514,0.063136816,-0.118667126,-0.01347435,-0.009772245,0.060051735,-0.0582448,0.014102151,-0.042015824,-0.017625676,-0.025334256,0.0850639,-0.109285936,-0.0011403977
body,-0.085561946,-0.089256264,0.030711662,-0.10701861,-0.06415618,-0.06856916,-0.11235125,-0.07406268,0.11205272,-0.15610588,-0.12306852,-0.124995045,-0.11746051,-0.10726605,0.0034625318
establishment,0.047223344,-0.05907649,-0.093302004,-0.1319562,-0.062268563,0.08856011,0.077471256,-0.06551509,-0.058498792,-0.09699259,-0.101303905,-0.017226283,-0.07303947,-0.09927146,0.0033647018
movie,-0.052446496,-0.070539705,-0.0898774,-0.09924576,-0.07444023,0.04447204,-0.11915138,-0.07352038,-0.14846729,-0.14344862,0.12543018,-0.12548271,-0.058369946,-0.11390949,-0.0028757416
stand,0.058698937,-0.077370845,0.018995078,-0.12185744,-0.07949918,-0.06780318,-0.066487394,-0.05585724,-0.12497248,0.010272897,0.11497734,0.08743598,0.13057683,-0.11634275,0.0063123046
seen,0.02789264,-0.08369737,-0.019769095,-0.10970301,-0.065878436,-0.043046083,-0.10645106,-0.069295906,0.10462005,-0.046661384,0.09383702,0.046094134,-0.09116499,0.03803306,0.0005154631
colorado,0.02318621,-0.07763334,-0.12067492,-0.09062512,-0.08668232,-0.07026389,0.032847494,-0.06056758,0.011231466,0.021068716,0.112466015,-0.014911155,-0.000103980776,-0.10258546,-0.0012143445
town,-0.10996747,-0.074174576,-0.110300995,-0.102961734,-0.004076862,0.09801696,-0.059293978,-0.07098629,-0.0035239074,-0.02943805,0.06758505,0.09322345,0.024223233,-0.10265502,0.005655339
gave,0.0007641525,-0.08006515,0.10476836,-0.105932206,0.114975005,0.007877312,0.034834836,0.09352705,-0.112615936,0.1035793,-0.023240589,-0.13848579,0.01480894,-0.1111565,0.0038690367
common,-0.07260055,-0.08888548,-0.012528087,-0.119102314,0.08880827,0.12265013,-0.05324964,-0.080368355,0.008464535,-0.05604372,-0.003916563,-0.13749123,0.004021416,0.07416421,-0.0030815722
ruled,-0.052917253,-0.079788126,-0.055412687,-0.10224937,0.10455324,-0.11013234,-0.1320483,-0.05224116,-0.04087015,-0.022362575,-0.08709306,0.042375877,-0.115088046,-0.093294665,0.00059350097
held,-0.08743433,-0.10333338,0.08454765,-0.09630303,0.09169145,-0.05412959,0.09566348,-0.06434154,-0.092598975,0.056707393,0.042432632,0.041509952,0.021325989,0.03168416,0.005708722
full,0.039684728,-0.07525846,-0.12953573,0.08487668,-0.0794259,-0.030710738,0.097116746,-0.054007594,-0.09901784,0.043915957,-0.080315866,-0.04636827,0.0043818606,0.07370798,0.005331932
robert,0.036380004,-0.08310491,-0.05007305,-0.10536286,0.09328506,-0.01855625,0.0739471,-0.070867635,0.008916307,0.06643597,-0.12540555,0.080263235,0.063561715,-0.11543606,-0.000283669
wanted,0.012536478,0.082204126,0.02932089,-0.10572975,0.01146797,-0.05246191,0.030482162,0.091474816,0.031347774,0.043590497,-0.096447505,0.09541482,-0.020221591,0.04923484,0.0010495922
chemical,-0.081595324,-0.07846709,0.06282813,-0.12161481,-0.08870095,-0.069401555,-0.112328865,-0.060933962,0.08366448,-0.05300825,-0.07317971,-0.13413371,-0.04869964,-0.103520975,-0.0039012975
turn,0.06328342,0.07412631,0.06562265,-0.11031724,-0.11029336,-0.03459244,0.08739102,-0.069905475,-0.09730478,0.049976017,0.026653085,-0.14098035,0.09707178,0.03532351,0.0023453021
recover,-0.122709,0.06914176,0.035852414,-0.06646182,0.06549022,-0.052217253,0.055671778,-0.040975884,-0.054546818,-0.07117894,0.01615728,-0.07164788,-0.0100404,-0.12600446,0.0014020823
required,-0.11374155,-0.08445805,0.035469506,-0.11553729,0.014618544,0.03511944,0.075319774,-0.051097352,0.023103943,0.11383857,-0.009108334,-0.115634106,-0.03289233,-0.12583064,0.0024531635
illinois,0.030036228,-0.06917195,-0.10399885,0.0723883,-0.04342098,0.0884479,0.07943808,-0.044907868,-0.07753679,-0.07409672,-0.0938743,-0.03215406,-0.13463898,0.08835263,0.004448769
party,-0.12961088,-0.08886815,-0.09368585,-0.08978631,-0.067922816,-0.06858594,-0.10047206,-0.05351482,-0.08659742,-0.0409046,-0.08698873,-0.016801484,0.128648,0.09141754,-0.0047060433
blue,0.05266085,0.065808795,-0.14472827,-0.0767987,0.06926552,-0.06346588,0.019588253,-0.054486327,0.09271122,-0.12682655,-0.11456215,-0.11665107,-0.09496644,-0.09214447,0.0038898243
club,0.075885855,-0.067491874,-0.13971947,-0.11735945,-0.004675375,0.09518083,0.03585094,-0.07479601,-0.09224128,0.05364049,0.062459413,-0.07347725,-0.11755192,0.03887105,0.0016512995
showed,-0.08734669,-0.076386444,0.01955814,-0.11687142,-0.11864171,-0.06975673,-0.018774282,-0.06799345,0.108054176,-0.1327254,0.061001237,0.06256118,0.052585483,-0.111253716,-0.004067782
introduced,-0.016401658,-0.09185088,-0.12533209,-0.10601149,-0.036487866,0.107038654,-0.120739006,-0.055942442,-0.02367688,-0.02042271,0.04396672,-0.12713826,-0.022803124,0.030590316,0.004882536
break,0.11308053,-0.10065188,0.03346133,-0.10962854,-0.002370382,-0.024189811,-0.123145625,-0.062344655,-0.09312971,0.07417845,-0.047282107,-0.056287218,-0.09659408,0.045760985,0.005764189
tobaccorelated,0.024597054,-0.095647424,-0.037348513,-0.08991266,0.055265523,0.058808465,-0.02940746,-0.052571908,0.029232843,-0.10819689,0.044564854,-0.021456493,0.036391687,0.061177686,0.0030607139
example,-0.014743864,-0.073959336,-0.013065213,0.0714971,0.05463391,-0.05231334,0.022110296,-0.06437543,-0.048397273,0.105573595,-0.0236856,0.050365653,0.03422983,0.093042694,0.0035043133
professor,0.09518716,-0.08098674,0.10064858,0.06966066,-0.036908813,0.07664869,-0.056837514,-0.07314892,0.05934008,-0.028691353,-0.045868132,-0.059896402,-0.12860072,-0.102856055,-0.0016936474
coalition,0.076643415,-0.07432307,-0.12974891,-0.11247779,0.0519098,0.041284315,-0.0069359173,-0.057353903,-0.020042611,-0.1014585,-0.023186883,0.0526,0.03058468,-0.11158029,0.0039946474
consider,-0.07172883,-0.07825804,-0.0575777,0.08774827,0.030458476,-0.027900578,-0.12520836,-0.06399908,0.005857761,0.029076442,-0.0445644,0.10133411,0.07813858,-0.114999406,0.002961235
nationwide,-0.06535623,-0.08610913,-0.1320344,-0.11011462,0.10240996,0.040976483,0.09645131,-0.06687983,-0.018310733,-0.057901334,0.09008987,-0.123554446,-0.1263872,0.012389984,0.0016592703
wrote,-0.098401584,0.06296,0.081572264,-0.11454312,0.09778452,-0.122220375,-0.11570168,0.087775156,-0.09486841,0.07543275,0.0076993355,0.11114075,0.12429316,-0.10756615,0.00026275992
richard,-0.041120656,-0.083484985,0.08053188,0.019328961,0.042090595,-0.06343556,0.027168466,-0.053171035,-0.02265206,0.07196328,-0.09055026,0.09390321,-0.029233277,0.0765723,-0.0007383833
review,-0.04945031,-0.06827653,-0.1285261,0.06793029,0.044342075,0.089024834,-0.13450234,-0.060227945,0.10608608,-0.013915003,-0.0738614,0.030150928,-0.029516574,-0.10206281,0.0036275624
j,0.07449903,-0.08928698,-0.085452184,-0.091554135,0.02691123,-0.1159523,0.004658216,-0.061995782,-0.04832417,0.122339204,-0.06971914,0.09747338,-0.043574538,0.03716637,0.0060069878
hotel,0.060829457,-0.07725143,-0.10487702,-0.102684386,-0.068874165,0.063549526,-0.10311125,-0.07678019,-0.0984325,-0.12792434,0.078968376,0.026852313,-0.0077156755,0.07103339,0.005985233
available,0.06010778,-0.094512284,-0.013980415,-0.09350243,-0.08331997,-0.05291373,-0.0453245,-0.06051426,0.10223418,0.07935462,0.062058073,-0.12839822,-0.09585626,0.08031065,0.002480507
approval,-0.031935725,-0.08523118,-0.11056832,-0.087799914,0.08752522,-0.148773,0.041858956,-0.05512077,-0.06452067,0.12294247,-0.07673092,-0.06817815,0.104760274,-0.109092735,-0.00033999849
